Date,Open,High,Low,Close,Volume,Symbol,Name
2024-07-11,566128.9334178431,577245.4925679532,553171.2085464795,565208.3505572163,2776529,051910.KS,LG화학
2024-07-12,579618.6828322426,600885.7790820607,579618.6828322426,590252.2309571516,3946248,051910.KS,LG화학
2024-07-15,586439.8007174958,586439.8007174958,571268.2623976651,578854.0315575805,5102317,051910.KS,LG화학
2024-07-16,577378.9883723409,582588.3020348246,562586.4661581952,572587.3840965099,2134837,051910.KS,LG화학
2024-07-17,570515.2420510454,587148.3148325275,560881.4053228757,574014.8600777016,1654507,051910.KS,LG화학
2024-07-18,573615.4041530793,582347.9521929272,554695.6825365522,568521.8173647397,3732548,051910.KS,LG화학
2024-07-19,556984.7943444359,556984.7943444359,545363.9225243778,551174.3584344069,3949038,051910.KS,LG화학
2024-07-22,547160.0720793011,557945.491618665,546466.0057546257,552205.7486866454,1455619,051910.KS,LG화학
2024-07-23,554808.2305009261,554808.2305009261,526691.0639182221,540749.6472095741,2102833,051910.KS,LG화학
2024-07-24,539594.3193556018,552689.52230224,539594.3193556018,546141.9208289209,2095327,051910.KS,LG화학
2024-07-25,547423.4537971385,549484.0712045924,523260.4676804341,536372.2694425132,2745515,051910.KS,LG화학
2024-07-26,540342.0262504899,566192.5582762307,540342.0262504899,553267.2922633602,1977715,051910.KS,LG화학
2024-07-29,544028.9502512799,553520.315785147,536233.5989055475,544876.9573453473,4592060,051910.KS,LG화학
2024-07-30,554492.3298194289,555911.3130245502,527368.1226623626,541639.7178434564,2531882,051910.KS,LG화학
2024-07-31,548766.4318463946,559087.8445290171,542358.5603188153,550723.2024239162,2094422,051910.KS,LG화학
2024-08-01,541068.4351530987,549524.5332209896,525357.9733054333,537441.2532632115,2690692,051910.KS,LG화학
2024-08-02,528789.5321211918,551520.2697513268,528789.5321211918,540154.9009362593,5124398,051910.KS,LG화학
2024-08-05,540531.6146228277,568560.7247485862,540531.6146228277,554546.169685707,1711510,051910.KS,LG화학
2024-08-06,551692.1777350825,551692.1777350825,522297.76098362036,536994.9693593514,4715568,051910.KS,LG화학
2024-08-07,536828.7251108314,549224.777232833,529268.0545834394,539246.4159081362,1104602,051910.KS,LG화학
2024-08-08,550656.220953184,550656.220953184,533981.4918931825,542318.8564231832,2126141,051910.KS,LG화학
2024-08-09,545964.6344402375,558116.5601096806,544023.3630230196,551069.9615663501,4461463,051910.KS,LG화학
2024-08-12,543969.7150859187,553676.2031313913,521748.9347347529,537712.5689330722,2161324,051910.KS,LG화학
2024-08-13,529211.3655977994,529211.3655977994,518350.4401338294,523780.90286581445,5032893,051910.KS,LG화학
2024-08-14,522968.34068207064,536052.5669317048,522968.34068207064,529510.4538068877,3483884,051910.KS,LG화학
2024-08-15,532432.6295525123,545192.6456853356,520648.0319461426,532920.3388157391,4330835,051910.KS,LG화학
2024-08-16,541556.4911423395,543427.4644541537,528285.8429032302,535856.653678692,3775714,051910.KS,LG화학
2024-08-19,544272.2536774056,547129.3286055827,532545.6985340407,539837.5135698117,4771499,051910.KS,LG화학
2024-08-20,541908.405599803,542555.1576982136,522975.5927604624,532765.375229338,1247988,051910.KS,LG화학
2024-08-21,528370.5110832833,542642.4738752773,528370.5110832833,535506.4924792803,4302400,051910.KS,LG화학
2024-08-22,532631.5333506508,545194.6465891254,532631.5333506508,538913.0899698881,2718334,051910.KS,LG화학
2024-08-23,539866.627441179,539866.627441179,523099.5323880487,531483.0799146139,2564302,051910.KS,LG화학
2024-08-26,538133.3128410375,565029.4334124806,538133.3128410375,551581.3731267591,3182070,051910.KS,LG화학
2024-08-27,544119.0530635245,570049.5710890879,544119.0530635245,557084.3120763062,5146142,051910.KS,LG화학
2024-08-28,557502.32070275,557502.32070275,530677.1281934094,544089.7244480797,1311410,051910.KS,LG화학
2024-08-29,540516.2064830783,562496.2950178081,540516.2064830783,551506.2507504432,3684791,051910.KS,LG화학
2024-08-30,549563.9947324372,550058.1817225561,532004.1046841908,541031.1432033734,1361130,051910.KS,LG화학
2024-09-02,542343.2542345666,563324.0200797835,536312.7887885886,549818.404434186,3105267,051910.KS,LG화학
2024-09-03,549456.1997515929,576211.1144265875,549456.1997515929,562833.6570890902,4787944,051910.KS,LG화학
2024-09-04,560580.1760372674,568271.2506375177,539482.5919759021,553876.9213067099,3914342,051910.KS,LG화학
2024-09-05,556103.1475691036,573548.2441466716,556103.1475691036,564825.6958578876,1522365,051910.KS,LG화학
2024-09-06,571288.0654776209,585921.9803257692,553620.2080576147,569771.094191692,1559600,051910.KS,LG화학
2024-09-09,562617.6641470273,596229.7400046068,562617.6641470273,579423.702075817,3457796,051910.KS,LG화학
2024-09-10,585172.4751177873,618216.2252191538,585172.4751177873,601694.3501684705,4409686,051910.KS,LG화학
2024-09-11,609433.7557433163,614695.9304123821,583388.5185548309,599042.2244836065,4621692,051910.KS,LG화학
2024-09-12,599162.1005090366,599162.1005090366,581460.599139842,590311.3498244393,3178923,051910.KS,LG화학
2024-09-13,588472.2359097897,588472.2359097897,571737.1565432908,580104.6962265403,1221881,051910.KS,LG화학
2024-09-16,580881.1527546104,584602.4954905655,557256.786557207,570929.6410238863,2301920,051910.KS,LG화학
2024-09-17,577375.8331105161,586582.3647194421,554087.0609182294,570334.7128188357,4538374,051910.KS,LG화학
2024-09-18,569876.0737467915,583922.9459430033,565099.646950872,574511.2964469377,4420969,051910.KS,LG화학
2024-09-19,571770.2221530825,584185.3616307611,571770.2221530825,577977.7918919218,1572856,051910.KS,LG화학
2024-09-20,581045.6592905716,594611.6441958769,581045.6592905716,587828.6517432242,3921117,051910.KS,LG화학
2024-09-23,586294.2587597813,598156.9797648805,578393.8677562191,588275.4237605499,2284083,051910.KS,LG화학
2024-09-24,593079.3316839538,618262.9262685112,593079.3316839538,605671.1289762325,4514858,051910.KS,LG화학
2024-09-25,610926.9311949892,612638.4217107798,592897.7072515213,602768.0644811505,3602214,051910.KS,LG화학
2024-09-26,626540.8480000792,645183.2931709641,626540.8480000792,635862.0705855216,1268585,051910.KS,LG화학
2024-09-27,640398.3079913507,661787.3854345849,626486.1432169481,644136.7643257666,4268602,051910.KS,LG화학
2024-09-30,644439.6194810581,652392.6164128813,614439.9812066832,633416.2988097823,2526151,051910.KS,LG화학
2024-10-01,630186.7778131807,635883.9485522681,604449.2348643051,620166.5917082865,3677453,051910.KS,LG화학
2024-10-02,609249.8393340936,643672.0416083729,609249.8393340936,626460.9404712333,5467787,051910.KS,LG화학
2024-10-03,615924.9930453673,639801.7585618229,608146.9550548928,623974.3568083579,4105206,051910.KS,LG화학
2024-10-04,623840.8788946538,642552.5290413488,623840.8788946538,633196.7039680013,1584407,051910.KS,LG화학
2024-10-07,628575.6264271713,650437.0783757439,628575.6264271713,639506.3524014576,2051828,051910.KS,LG화학
2024-10-08,632785.7036729999,645821.4229206701,631967.8061433441,638894.6145320071,1102528,051910.KS,LG화학
2024-10-09,626540.4480038569,647091.3341159252,609696.3117188836,628393.8229174044,3751589,051910.KS,LG화학
2024-10-10,618427.5583673586,618427.5583673586,600911.6557441206,609669.6070557396,5058166,051910.KS,LG화학
2024-10-11,608659.2439688199,620082.5906664759,588977.2292372105,604529.9099518432,4608396,051910.KS,LG화학
2024-10-14,599539.0026437737,632962.1427568145,597410.954497433,615186.5486271238,3094290,051910.KS,LG화학
2024-10-15,622366.4087650471,631892.9153768142,604363.6720874252,618128.2937321197,3113078,051910.KS,LG화학
2024-10-16,611849.2463076664,611849.2463076664,594224.4140214579,603036.8301645622,1910731,051910.KS,LG화학
2024-10-17,606385.9569161035,614151.0747421939,596703.0014799053,605427.0381110497,2411889,051910.KS,LG화학
2024-10-18,603585.2909465594,617205.4747113289,603585.2909465594,610395.3828289441,5088907,051910.KS,LG화학
2024-10-21,608116.1709352565,616513.4850461662,583307.5760691032,599910.5305576347,4196210,051910.KS,LG화학
2024-10-22,592870.1593022819,616456.3137798059,587653.5102607337,602054.9120202698,1690669,051910.KS,LG화학
2024-10-23,597809.156142102,618927.2796045833,587186.3931424895,603056.8363735364,3230796,051910.KS,LG화학
2024-10-24,598813.6074819627,602460.1978628921,576685.4896454081,589572.8437541501,3474061,051910.KS,LG화학
2024-10-25,587435.435697067,601114.3508854704,587058.5779265771,594086.4644060237,1569622,051910.KS,LG화학
2024-10-28,597554.7434199196,617740.6437352295,584352.5514037724,601046.597569501,4907149,051910.KS,LG화학
2024-10-29,604313.2804346372,631103.3151414418,597629.4971832866,614366.4061623642,3363302,051910.KS,LG화학
2024-10-30,621023.7398498917,634990.117051552,620253.8848599468,627622.0009557494,2717764,051910.KS,LG화학
2024-10-31,621300.7172918821,621300.7172918821,599984.6824056653,610642.6998487738,3301960,051910.KS,LG화학
2024-11-01,604837.4186779116,606461.1811357485,592527.8206872655,599494.500911507,1930573,051910.KS,LG화학
2024-11-04,591629.0907867552,620309.8379558536,591629.0907867552,605969.4643713044,3847312,051910.KS,LG화학
2024-11-05,600696.1772520527,628726.5422484635,596271.8998575476,612499.2210530055,2532192,051910.KS,LG화학
2024-11-06,604528.2521785831,633701.3414151851,604528.2521785831,619114.7967968842,4888974,051910.KS,LG화학
2024-11-07,649818.9788316588,684441.0525168926,649818.9788316588,667130.0156742757,4425178,051910.KS,LG화학
2024-11-08,669836.0123869707,693315.7789751596,656845.7102029471,675080.7445890533,4450187,051910.KS,LG화학
2024-11-11,679907.619261686,707293.3292675405,674207.1805712697,690750.2549194051,3898560,051910.KS,LG화학
2024-11-12,688518.9649185217,720031.3736282676,688518.9649185217,704275.1692733946,4879602,051910.KS,LG화학
2024-11-13,707659.6488688254,733386.9867937325,694217.9742733941,713802.4805335633,1146077,051910.KS,LG화학
2024-11-14,711159.1031425204,728476.1271110956,690841.0376821558,709658.5823966257,3999188,051910.KS,LG화학
2024-11-15,711260.2678514709,730310.916368094,711260.2678514709,720785.5921097824,4582221,051910.KS,LG화학
2024-11-18,719158.6806586771,728921.602093509,691088.7165238521,710005.1593086806,2230178,051910.KS,LG화학
2024-11-19,710029.4042182249,722790.5998436781,691204.0266287636,706997.3132362209,4987836,051910.KS,LG화학
2024-11-20,712323.1541790935,716344.228700002,684631.366115357,700487.7974076795,3317450,051910.KS,LG화학
2024-11-21,691029.4720473291,719953.725408965,684016.4306263367,701985.0780176509,1495837,051910.KS,LG화학
2024-11-22,716300.2830210789,753366.0890726616,716300.2830210789,734833.1860468702,2660048,051910.KS,LG화학
2024-11-25,723790.4789141598,723790.4789141598,691725.5891389628,707758.0340265613,5257286,051910.KS,LG화학
2024-11-26,709176.0929093789,726475.9797045767,709176.0929093789,717826.0363069779,1318825,051910.KS,LG화학
2024-11-27,706165.8660594254,706165.8660594254,683898.0549306201,695031.9604950228,4243096,051910.KS,LG화학
2024-11-28,682452.1676613825,696635.363008684,681003.2807458687,688819.3218772763,3581167,051910.KS,LG화학
2024-11-29,696479.6811407597,711851.3904061066,696479.6811407597,704165.5357734332,4654487,051910.KS,LG화학
2024-12-02,706750.5434171978,726211.5510820004,684634.2369640747,705422.8940230375,1104537,051910.KS,LG화학
2024-12-03,697781.5488987077,697781.5488987077,683359.0284307861,690570.2886647469,2403750,051910.KS,LG화학
2024-12-04,694502.2605354573,694502.2605354573,667570.1875232365,681036.2240293468,2958759,051910.KS,LG화학
2024-12-05,688391.8851660524,701319.2034512133,679947.5082232422,690633.3558372278,5037227,051910.KS,LG화학
2024-12-06,682139.4676778688,693502.9197893102,668277.802926809,680890.3613580596,4202196,051910.KS,LG화학
2024-12-09,679680.144640805,700512.3321280573,667844.6636406011,684178.4978843292,1920467,051910.KS,LG화학
2024-12-10,691853.9761842173,693124.4721853383,677163.8730000529,685144.1725926956,2153934,051910.KS,LG화학
2024-12-11,694123.2872368478,696189.8063472225,656926.0757699014,676557.9410585619,1726020,051910.KS,LG화학
2024-12-12,692743.4484067516,719069.0876041754,692743.4484067516,705906.2680054635,4029385,051910.KS,LG화학
2024-12-13,710376.542997466,728048.3206502001,702369.6180792198,715208.9693647099,2139653,051910.KS,LG화학
2024-12-16,706976.5096548444,706976.5096548444,666220.6323551416,686598.5710049929,2199416,051910.KS,LG화학
2024-12-17,685180.2837783779,699336.0016503208,679668.5095738062,689502.2556120636,1145816,051910.KS,LG화학
2024-12-18,696055.9935493921,696400.2160501569,665041.6670219288,680720.9415360428,3084039,051910.KS,LG화학
2024-12-19,678386.2332483801,713006.0599876805,672327.3129163091,692666.6864519948,1852119,051910.KS,LG화학
2024-12-20,697568.7962410743,700702.9152493533,663365.0157877015,682033.9655185274,4671702,051910.KS,LG화학
2024-12-23,686961.9342805905,697980.2518287937,663639.5471672537,680809.8994980237,3599044,051910.KS,LG화학
2024-12-24,689314.588795783,696712.5729141586,679340.0495274055,688026.311220782,2942495,051910.KS,LG화학
2024-12-25,691637.7557649068,708929.3870944821,691637.7557649068,700283.5714296944,1558542,051910.KS,LG화학
2024-12-26,690771.8213835793,700037.0865667566,667608.425675772,683822.7561212643,3055902,051910.KS,LG화학
2024-12-27,681661.206965281,687258.4899947005,671921.2627232003,679589.8763589504,3358222,051910.KS,LG화학
2024-12-30,675277.1647842326,683832.2568524476,663116.3647302468,673474.3107913472,2843474,051910.KS,LG화학
2024-12-31,671815.704989063,671815.704989063,658206.3727193258,665011.0388541945,1376082,051910.KS,LG화학
2025-01-01,681451.9701896328,701119.9036595136,676529.0474228843,688824.475541199,2236972,051910.KS,LG화학
2025-01-02,685408.8279411541,711352.3423068335,678143.885837364,694748.1140720987,4622006,051910.KS,LG화학
2025-01-03,694580.1449796698,694919.4679771584,660231.6383075895,677575.5531423739,1523992,051910.KS,LG화학
2025-01-06,680107.3007945587,700598.2137026904,680107.3007945587,690352.7572486246,5313321,051910.KS,LG화학
2025-01-07,710746.7426504827,729250.5798808121,710746.7426504827,719998.6612656474,4021066,051910.KS,LG화학
2025-01-08,719835.9193242401,750807.7607759879,719644.5046325772,735226.1327042825,1105730,051910.KS,LG화학
2025-01-09,725041.6415496693,725041.6415496693,701462.6298229836,713252.1356863265,2556106,051910.KS,LG화학
2025-01-10,713520.7481037013,714237.4469395342,699164.8371030475,706701.1420212908,1351999,051910.KS,LG화학
2025-01-13,711956.3550228068,737965.7324005837,711956.3550228068,724961.0437116952,4026594,051910.KS,LG화학
2025-01-14,717257.3700377168,733662.8934575347,696462.843233652,715062.8683455933,1817128,051910.KS,LG화학
2025-01-15,717032.9420753157,731402.9213497838,712132.2299424581,721767.5756461209,3901691,051910.KS,LG화학
2025-01-16,725514.2194661523,741106.9291120006,725514.2194661523,733310.5742890764,5088914,051910.KS,LG화학
